"TAX","Tax","GOV","Government","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR_5128_L8","Hydro benefit","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5128_L8","Hydro benefit","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,20,,
"GBR_5128_L8","Hydro benefit","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,22,,
"GBR_5128_L8","Hydro benefit","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,24,,
"GBR_5128_L8","Hydro benefit","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,27,,
"GBR_5128_L8","Hydro benefit","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,30,,
"GBR_5128_L8","Hydro benefit","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,32,,
"GBR_5128_L8","Hydro benefit","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,32,,
"GBR_5128_L8","Hydro benefit","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,35,,
"GBR_5128_L8","Hydro benefit","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,42,,
"GBR_5128_L8","Hydro benefit","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,46,,
"GBR_5128_L8","Hydro benefit","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,44,,
"GBR_5128_L8","Hydro benefit","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,44,,
"GBR_5128_L8","Hydro benefit","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,40,,
"GBR_5128_L8","Hydro benefit","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5128_L8","Hydro benefit","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L8","Hydro benefit","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1980","1980","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1981","1981","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1982","1982","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1983","1983","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1984","1984","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5128_L9","Renewable energy obligations","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1980","1980","GBP","Pound Sterling","0","Units",,,726,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1981","1981","GBP","Pound Sterling","0","Units",,,840,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1982","1982","GBP","Pound Sterling","0","Units",,,1022,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1983","1983","GBP","Pound Sterling","0","Units",,,1184,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1984","1984","GBP","Pound Sterling","0","Units",,,1289,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,1482,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,1566,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,1612,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,1693,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,1793,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,1837,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,1879,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,1963,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,2301,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,2546,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,2641,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,2781,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,3092,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,3437,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,3678,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,2992,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,2575,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,2937,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,3405,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,3536,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,3558,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,3765,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,4096,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,4265,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,4364,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,4561,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,4281,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,4201,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,4312,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,4110,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,3970,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,4044,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,4207,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,4512,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,4998,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,5026,,
"GBR_5211_L1","Motor vehicle duty","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,5035,,
"GBR_5211_L2","Boat licences","NES","Total","1980","1980","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1981","1981","GBP","Pound Sterling","0","Units",,,2,,
"GBR_5211_L2","Boat licences","NES","Total","1982","1982","GBP","Pound Sterling","0","Units",,,2,,
"GBR_5211_L2","Boat licences","NES","Total","1983","1983","GBP","Pound Sterling","0","Units",,,2,,
"GBR_5211_L2","Boat licences","NES","Total","1984","1984","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,3,,
"GBR_5211_L2","Boat licences","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5211_L2","Boat licences","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5211_L2","Boat licences","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5211_L2","Boat licences","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,5,,
"GBR_5211_L2","Boat licences","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5211_L2","Boat licences","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,9,,
"GBR_5211_L2","Boat licences","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5211_L2","Boat licences","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,11,,
"GBR_5211_L2","Boat licences","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,10,,
"GBR_5211_L2","Boat licences","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5211_L2","Boat licences","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,8,,
"GBR_5211_L2","Boat licences","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,4,,
"GBR_5211_L2","Boat licences","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5211_L2","Boat licences","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1980","1980","GBP","Pound Sterling","0","Units",,,588,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1981","1981","GBP","Pound Sterling","0","Units",,,671,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1982","1982","GBP","Pound Sterling","0","Units",,,785,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1983","1983","GBP","Pound Sterling","0","Units",,,764,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1984","1984","GBP","Pound Sterling","0","Units",,,807,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,849,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,960,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,1044,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,1072,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,1116,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,1134,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,1093,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,1150,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,1181,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,1302,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,1313,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,1368,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,1242,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,1194,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,1195,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,1614,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,1527,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,1357,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,1315,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,1227,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,1204,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,1245,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,1288,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,1259,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,1266,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,1279,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,1539,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,1679,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,1789,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,1865,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,1929,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,1945,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,2019,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,2001,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,2007,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,1999,,
"GBR_5212_L1","Motor vehicle levy","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,2023,,
"GBR_5213_L1","IBA levy","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,14,,
"GBR_5213_L1","IBA levy","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,63,,
"GBR_5213_L1","IBA levy","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,83,,
"GBR_5213_L1","IBA levy","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,90,,
"GBR_5213_L1","IBA levy","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,103,,
"GBR_5213_L1","IBA levy","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,134,,
"GBR_5213_L1","IBA levy","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,113,,
"GBR_5213_L1","IBA levy","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,72,,
"GBR_5213_L1","IBA levy","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2000","2000","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2001","2001","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2002","2002","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2003","2003","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2004","2004","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2005","2005","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2006","2006","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2007","2007","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2008","2008","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2009","2009","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2010","2010","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2011","2011","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2012","2012","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2013","2013","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2014","2014","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2015","2015","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2016","2016","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2017","2017","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2018","2018","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2019","2019","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2020","2020","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L1","IBA levy","NES","Total","2021","2021","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1985","1985","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1986","1986","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1987","1987","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1988","1988","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1989","1989","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1990","1990","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1991","1991","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1992","1992","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1993","1993","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1994","1994","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1995","1995","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1996","1996","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1997","1997","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1998","1998","GBP","Pound Sterling","0","Units",,,0,,
"GBR_5213_L10","1936 Tithe Act payments","NES","Total","1999","1999","GBP","Pound Sterling","0","Units",,,0,,
